datetime,t,wind3d,wind2d,t_det,wind3d_det,wind2d_det,t_tap,wind3d_tap,wind2d_tap
2023-08-12 12:00:14.000,29.79,1.890476130502578,1.7960512242138307,-0.864358498650553,0.9844000517557149,0.9846936000989117,-0.053708902612952726,0.06116796050999236,0.06118620081121178
2023-08-12 12:00:14.500,30.31,1.5871357849913157,1.4733974345029925,-0.3444154859006474,0.6811133388321909,0.6620911117622652,-0.022150942592124072,0.04380552874313557,0.04258212190735287
2023-08-12 12:00:15.000,30.45,1.2189749792346027,1.1734564329364767,-0.20447247315073724,0.31300616566321615,0.362201411569941,-0.013595698896620524,0.02081227617374992,0.02408334606490325
2023-08-12 12:00:15.500,30.4,0.6350590523722971,0.63,-0.25452946040082836,-0.27085612861135133,-0.18120371999234408,-0.01747809488050404,-0.01859921875990351,-0.012442943955245858
2023-08-12 12:00:16.000,29.38,0.6655824516917495,0.5080354318352215,-1.2745864476509219,-0.2402790967041607,-0.3031169867829311,-0.09029757418672317,-0.017022477839890665,-0.021474203379246885
2023-08-12 12:00:16.500,30.22,0.8580792504192138,0.7920858539325141,-0.4346434349010124,-0.04772866538895815,-0.019015263311446873,-0.03173793097438535,-0.0034851765055631816,-0.0013885062236725326
2023-08-12 12:00:17.000,30.4,0.9156964562561112,0.8616263691415208,-0.25470042215110666,0.009942173035677349,0.05057655327175148,-0.01915252351854082,0.0007476143984490268,0.003803168513985692
2023-08-12 12:00:17.500,30.19,1.0447966309287182,1.043072384832424,-0.46475740940119437,0.13909598029602266,0.23207387033684623,-0.03595901561588489,0.010762075926913974,0.017955922291230615
2023-08-12 12:00:18.000,30.19,1.6789580101956094,1.5521919984331836,-0.46481439665128477,0.773310992150652,0.7412447853117975,-0.03697436628076708,0.06151419594297235,0.058963440877216215
2023-08-12 12:00:18.500,30.14,0.7905061669588669,0.7741446893184762,-0.5148713839013794,-0.11508721849835235,-0.0367512224287182,-0.042075842533108976,-0.009405051114741525,-0.00300334937260021
2023-08-12 12:00:19.000,30.28,0.5817215828899595,0.5813776741499453,-0.37492837115146926,-0.3238181699795215,-0.22946693622305747,-0.031454706564000554,-0.0271668038498014,-0.01925118422718813
2023-08-12 12:00:19.500,30.31,0.5574943945906542,0.5203844732503076,-0.34498535840156563,-0.3479917256910886,-0.2904088357485036,-0.02969254869932158,-0.029951303759437206,-0.024995201356164544
2023-08-12 12:00:20.000,30.22,0.4255584566190642,0.4197618372363071,-0.4350423456516559,-0.4798740310749404,-0.39098017038831245,-0.03838916785704408,-0.0423452220532182,-0.03450101706152267
2023-08-12 12:00:20.500,30.31,0.391024295920343,0.3889730067755345,-0.34509933290174644,-0.5143545591859233,-0.42171769947489357,-0.03120226308609222,-0.04650552680094431,-0.03812973643395476
2023-08-12 12:00:21.000,30.1,0.3624913792078372,0.32015621187164245,-0.5551563201518377,-0.542833843310691,-0.490483193004594,-0.05140071270756208,-0.0502598014561435,-0.04541276893798397
2023-08-12 12:00:21.500,29.9,0.4164132562731403,0.2780287754891569,-0.7552133074019309,-0.48885833365764975,-0.532559328012888,-0.07156392759297779,-0.04632416040635352,-0.05046526168876904
2023-08-12 12:00:22.000,30.14,0.41,0.4080441152620633,-0.5152702946520193,-0.4952179573430518,-0.4024926868657899,-0.0499459246760202,-0.04800222146004456,-0.03901422152508116
2023-08-12 12:00:22.500,30.14,0.43692104549906957,0.42011903075200013,-0.5153272819021133,-0.46824327925624404,-0.3903664700016614,-0.05107030437229739,-0.04640415446982172,-0.03868635552563473
2023-08-12 12:00:23.000,30.07,0.41880783182743847,0.41880783182743847,-0.585384269152204,-0.486302860340137,-0.39162636755203145,-0.05928382250692901,-0.04924951690070202,-0.03966131187059857
2023-08-12 12:00:23.500,30.16,0.47707441767506253,0.4617358552246078,-0.4954412564022981,-0.42798264190477475,-0.3486470427806705,-0.05125020049388023,-0.044272042188811374,-0.036065286475857807
2023-08-12 12:00:24.000,30.07,0.41629316592997295,0.41436698710201325,-0.5854982436523883,-0.48871026106212606,-0.3959646095290734,-0.06183637587100265,-0.05161428189184319,-0.041819111657303946
2023-08-12 12:00:24.500,30.22,0.5592852581643826,0.5462600113499065,-0.43555523090248016,-0.3456645362399783,-0.2640202839069885,-0.046945215577827076,-0.037256575102478005,-0.028456756492743814
2023-08-12 12:00:25.000,30.22,1.1339312148450627,1.1311056537742175,-0.4356122181525741,0.22903505302843996,0.3208766598915139,-0.047896067441138675,0.025182669101335237,0.03528076004761725
